
trip_id,user_id,age,visited_city,preferred_budget,preferred_avg_temp,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,rating
348,63,30,Saint-Denis,3,28.8,3,3,1,2,3,3,2,3,1,4.2
349,63,30,Apia,3,28.8,3,3,1,2,3,3,2,3,1,4.0
350,63,30,Medellín,3,28.8,3,3,1,2,3,3,2,3,1,4.1
351,63,30,Bergen,3,28.8,3,3,1,2,3,3,2,3,1,4.4
352,63,30,Bern,3,28.8,3,3,1,2,3,3,2,3,1,4.1
353,63,30,Izmir,3,28.8,3,3,1,2,3,3,2,3,1,4.7
354,63,30,San Francisco,3,28.8,3,3,1,2,3,3,2,3,1,4.4
355,63,30,Bologna,3,28.8,3,3,1,2,3,3,2,3,1,4.0
356,63,30,Zermatt,3,28.8,3,3,1,2,3,3,2,3,1,3.8
357,64,62,Raleigh,2,23.3,4,1,3,2,0,3,2,3,5,3.9
358,64,62,Bucharest,2,23.3,4,1,3,2,0,3,2,3,5,3.5
359,64,62,Bora Bora,2,23.3,4,1,3,2,0,3,2,3,5,2.9
360,64,62,Salento,2,23.3,4,1,3,2,0,3,2,3,5,4.3
361,64,62,Rochester,2,23.3,4,1,3,2,0,3,2,3,5,3.4
362,64,62,Granada,2,23.3,4,1,3,2,0,3,2,3,5,3.5
363,64,62,Monteverde,2,23.3,4,1,3,2,0,3,2,3,5,3.8
364,64,62,Charleston,2,23.3,4,1,3,2,0,3,2,3,5,4.2
365,65,53,Biarritz,3,30.5,4,2,2,1,0,3,3,2,4,3.6
366,65,53,Rosario,3,30.5,4,2,2,1,0,3,3,2,4,3.8
367,65,53,Freiburg,3,30.5,4,2,2,1,0,3,3,2,4,3.8
368,65,53,Kandy,3,30.5,4,2,2,1,0,3,3,2,4,4.4
369,65,53,Lübeck,3,30.5,4,2,2,1,0,3,3,2,4,3.6
370,65,53,Fès,3,30.5,4,2,2,1,0,3,3,2,4,4.1
371,65,53,Luang Prabang,3,30.5,4,2,2,1,0,3,3,2,4,4.5
372,65,53,Tampa,3,30.5,4,2,2,1,0,3,3,2,4,4.4
373,66,22,Lübeck,1,24.1,4,4,4,4,3,4,3,4,0,3.0
374,66,22,Keswick,1,24.1,4,4,4,4,3,4,3,4,0,2.9
375,66,22,Kandy,1,24.1,4,4,4,4,3,4,3,4,0,2.8
376,66,22,Rapa Nui,1,24.1,4,4,4,4,3,4,3,4,0,3.4
377,66,22,Lusaka,1,24.1,4,4,4,4,3,4,3,4,0,2.7
378,67,27,Cozumel,3,25.5,3,4,2,4,3,4,0,4,2,4.2
379,67,27,Kangaroo Island,3,25.5,3,4,2,4,3,4,0,4,2,3.9
380,67,27,Amman,3,25.5,3,4,2,4,3,4,0,4,2,4.0
381,67,27,Antwerp,3,25.5,3,4,2,4,3,4,0,4,2,3.5
382,67,27,Pago Pago,3,25.5,3,4,2,4,3,4,0,4,2,3.7
383,67,27,Guanajuato,3,25.5,3,4,2,4,3,4,0,4,2,4.0
384,67,27,Sucre,3,25.5,3,4,2,4,3,4,0,4,2,3.5
385,68,20,Malé,1,18.1,3,5,3,4,5,2,0,5,0,2.9
386,68,20,Biarritz,1,18.1,3,5,3,4,5,2,0,5,0,2.7
387,68,20,Santiago de Chile,1,18.1,3,5,3,4,5,2,0,5,0,3.3
388,69,26,Azores,2,14.7,2,3,1,3,5,4,1,3,1,4.3
389,69,26,Cape Town,2,14.7,2,3,1,3,5,4,1,3,1,3.7
390,69,26,Marrakesh,2,14.7,2,3,1,3,5,4,1,3,1,4.3
391,69,26,Linz,2,14.7,2,3,1,3,5,4,1,3,1,3.3
392,69,26,Sarajevo,2,14.7,2,3,1,3,5,4,1,3,1,4.2
393,70,21,San José,1,26.0,2,4,4,3,3,4,1,3,0,3.4
394,70,21,Athens,1,26.0,2,4,4,3,3,4,1,3,0,3.6
395,70,21,New York City,1,26.0,2,4,4,3,3,4,1,3,0,4.2
396,70,21,Launceston,1,26.0,2,4,4,3,3,4,1,3,0,3.7
397,70,21,Rennes,1,26.0,2,4,4,3,3,4,1,3,0,3.6
398,71,46,Zurich,2,16.8,2,3,3,4,3,4,2,4,2,4.1
399,71,46,Crete,2,16.8,2,3,3,4,3,4,2,4,2,3.9
400,71,46,Minneapolis,2,16.8,2,3,3,4,3,4,2,4,2,3.5
401,71,46,Memphis,2,16.8,2,3,3,4,3,4,2,4,2,3.8
402,71,46,Plovdiv,2,16.8,2,3,3,4,3,4,2,4,2,4.3
403,71,46,Suzhou,2,16.8,2,3,3,4,3,4,2,4,2,3.5
404,71,46,Valdivia,2,16.8,2,3,3,4,3,4,2,4,2,4.4
405,71,46,Gorée Island,2,16.8,2,3,3,4,3,4,2,4,2,4.1
406,71,46,Hvar,2,16.8,2,3,3,4,3,4,2,4,2,4.2
407,72,29,Puebla,2,24.2,2,4,2,5,3,4,0,3,2,3.5
408,72,29,Vienna,2,24.2,2,4,2,5,3,4,0,3,2,3.2
409,72,29,Florianópolis,2,24.2,2,4,2,5,3,4,0,3,2,3.8
410,73,66,Praia,2,29.0,3,1,2,2,2,2,2,2,2,4.5
411,73,66,Banjul,2,29.0,3,1,2,2,2,2,2,2,2,4.9
412,74,40,Providenciales,2,23.3,2,4,4,2,1,3,1,2,2,3.6
413,74,40,Guanajuato,2,23.3,2,4,4,2,1,3,1,2,2,3.9
414,75,38,Gjirokastër,2,19.8,2,3,3,3,1,3,1,4,3,3.9
415,75,38,Krakow,2,19.8,2,3,3,3,1,3,1,4,3,3.9
416,75,38,Rovaniemi,2,19.8,2,3,3,3,1,3,1,4,3,4.4
417,76,21,Essaouira,3,18.8,4,4,3,3,4,3,1,4,1,2.9
418,76,21,Banjul,3,18.8,4,4,3,3,4,3,1,4,1,3.0
419,76,21,Cape Town,3,18.8,4,4,3,3,4,3,1,4,1,3.4
420,76,21,Salta,3,18.8,4,4,3,3,4,3,1,4,1,3.1
421,76,21,Bucharest,3,18.8,4,4,3,3,4,3,1,4,1,3.0
422,76,21,Annecy,3,18.8,4,4,3,3,4,3,1,4,1,3.5
423,76,21,San Francisco,3,18.8,4,4,3,3,4,3,1,4,1,3.7
424,76,21,Georgetown,3,18.8,4,4,3,3,4,3,1,4,1,3.6
425,77,27,Carcassone,2,23.1,3,5,1,3,4,2,2,3,0,3.0
426,77,27,Ladakh,2,23.1,3,5,1,3,4,2,2,3,0,3.8
427,77,27,Davao,2,23.1,3,5,1,3,4,2,2,3,0,3.0
428,77,27,Islamabad,2,23.1,3,5,1,3,4,2,2,3,0,3.3
429,78,19,Queenstown,1,31.2,2,2,3,2,3,3,0,4,0,3.9
430,78,19,Catania,1,31.2,2,2,3,2,3,3,0,4,0,4.2
431,78,19,Jeju Island,1,31.2,2,2,3,2,3,3,0,4,0,4.7
432,78,19,York,1,31.2,2,2,3,2,3,3,0,4,0,4.4
433,78,19,Maastricht,1,31.2,2,2,3,2,3,3,0,4,0,5.0
434,78,19,Matera,1,31.2,2,2,3,2,3,3,0,4,0,4.3
435,78,19,Halifax,1,31.2,2,2,3,2,3,3,0,4,0,4.8
436,78,19,Iquitos,1,31.2,2,2,3,2,3,3,0,4,0,5.0
437,78,19,Bandung,1,31.2,2,2,3,2,3,3,0,4,0,4.9
438,79,70,Suva,3,19.2,3,2,3,1,2,2,4,2,5,4.6
439,79,70,Tartu,3,19.2,3,2,3,1,2,2,4,2,5,4.3
440,79,70,Rochester,3,19.2,3,2,3,1,2,2,4,2,5,4.3
441,79,70,Batumi,3,19.2,3,2,3,1,2,2,4,2,5,4.6
442,79,70,York,3,19.2,3,2,3,1,2,2,4,2,5,4.8
443,79,70,Bogotá,3,19.2,3,2,3,1,2,2,4,2,5,4.4
444,79,70,Plovdiv,3,19.2,3,2,3,1,2,2,4,2,5,4.5
445,79,70,Asunción,3,19.2,3,2,3,1,2,2,4,2,5,4.5
446,79,70,Vladivostok,3,19.2,3,2,3,1,2,2,4,2,5,4.1
447,79,70,Darwin,3,19.2,3,2,3,1,2,2,4,2,5,3.9
448,80,25,Santo Domingo,2,24.0,1,2,1,2,5,3,1,4,1,4.4
449,80,25,Manama,2,24.0,1,2,1,2,5,3,1,4,1,4.1
450,80,25,Zion National Park,2,24.0,1,2,1,2,5,3,1,4,1,3.8
451,80,25,Algarve,2,24.0,1,2,1,2,5,3,1,4,1,3.8
452,80,25,Banff,2,24.0,1,2,1,2,5,3,1,4,1,2.7
453,81,18,Sapporo,1,26.2,1,4,2,3,3,5,1,3,0,4.0
454,81,18,Christchurch,1,26.2,1,4,2,3,3,5,1,3,0,3.7
455,81,18,Valdivia,1,26.2,1,4,2,3,3,5,1,3,0,3.8
456,81,18,Vienna,1,26.2,1,4,2,3,3,5,1,3,0,3.3
457,81,18,Lahore,1,26.2,1,4,2,3,3,5,1,3,0,3.6
458,81,18,Cartagena,1,26.2,1,4,2,3,3,5,1,3,0,4.5
459,82,18,Charlottetown,2,25.6,3,4,1,4,4,4,2,4,2,3.9
460,82,18,Cotonou,2,25.6,3,4,1,4,4,4,2,4,2,3.1
461,83,31,Sharm El Sheikh,3,29.3,5,2,4,3,5,4,1,5,2,3.5
462,83,31,Anchorage,3,29.3,5,2,4,3,5,4,1,5,2,3.6
463,83,31,Tucson,3,29.3,5,2,4,3,5,4,1,5,2,3.2
464,83,31,Minneapolis,3,29.3,5,2,4,3,5,4,1,5,2,3.3
465,83,31,Savusavu,3,29.3,5,2,4,3,5,4,1,5,2,3.4
466,84,37,Malabo,3,20.6,4,2,3,4,1,3,1,2,3,3.5
467,84,37,Zanzibar Town,3,20.6,4,2,3,4,1,3,1,2,3,4.1
468,84,37,Sapa,3,20.6,4,2,3,4,1,3,1,2,3,4.3
469,84,37,Bishkek,3,20.6,4,2,3,4,1,3,1,2,3,3.4
470,84,37,Lugano,3,20.6,4,2,3,4,1,3,1,2,3,3.9
471,85,40,Cartagena,3,30.0,3,2,3,3,0,3,4,2,2,4.5
472,85,40,Queenstown,3,30.0,3,2,3,3,0,3,4,2,2,3.5
473,85,40,Strasbourg,3,30.0,3,2,3,3,0,3,4,2,2,3.9
474,85,40,Playa del Carmen,3,30.0,3,2,3,3,0,3,4,2,2,3.0
475,85,40,Launceston,3,30.0,3,2,3,3,0,3,4,2,2,3.9
476,86,63,Acapulco,3,26.9,3,1,3,4,0,3,3,4,4,3.6
477,86,63,Fortaleza,3,26.9,3,1,3,4,0,3,3,4,4,4.0
478,87,50,San Jose,3,20.7,4,1,2,2,0,2,3,3,2,4.5
479,87,50,Bern,3,20.7,4,1,2,2,0,2,3,3,2,4.3
480,87,50,Kraków,3,20.7,4,1,2,2,0,2,3,3,2,4.1
481,87,50,Cotonou,3,20.7,4,1,2,2,0,2,3,3,2,3.9
482,87,50,Tuscany,3,20.7,4,1,2,2,0,2,3,3,2,3.9
483,87,50,Hallstatt,3,20.7,4,1,2,2,0,2,3,3,2,3.7
484,87,50,Tirana,3,20.7,4,1,2,2,0,2,3,3,2,3.8
485,87,50,Ljubljana,3,20.7,4,1,2,2,0,2,3,3,2,4.2
486,87,50,Valdivia,3,20.7,4,1,2,2,0,2,3,3,2,4.4
487,87,50,Kraków,3,20.7,4,1,2,2,0,2,3,3,2,4.3
488,88,18,Denver,1,32.2,1,3,3,3,5,2,1,4,2,3.2
489,88,18,Nairobi,1,32.2,1,3,3,3,5,2,1,4,2,3.6
490,88,18,Asturias,1,32.2,1,3,3,3,5,2,1,4,2,3.4
491,88,18,Kandy,1,32.2,1,3,3,3,5,2,1,4,2,3.5
492,88,18,Honiara,1,32.2,1,3,3,3,5,2,1,4,2,3.9
493,89,28,Buenos Aires,1,26.1,3,5,3,4,5,3,1,5,0,3.3
494,89,28,Porto,1,26.1,3,5,3,4,5,3,1,5,0,2.6
495,89,28,Palermo,1,26.1,3,5,3,4,5,3,1,5,0,2.6
496,89,28,Lyon,1,26.1,3,5,3,4,5,3,1,5,0,3.2
497,89,28,Lübeck,1,26.1,3,5,3,4,5,3,1,5,0,3.3
498,90,19,Trondheim,1,23.5,2,3,4,4,5,2,0,4,0,3.7
499,90,19,Cairo,1,23.5,2,3,4,4,5,2,0,4,0,2.9
500,90,19,Colombo,1,23.5,2,3,4,4,5,2,0,4,0,3.1
501,90,19,Asturias,1,23.5,2,3,4,4,5,2,0,4,0,3.4
502,91,49,Almaty,2,18.4,4,3,2,2,2,2,1,3,1,4.4
503,91,49,Baños,2,18.4,4,3,2,2,2,2,1,3,1,4.9
504,91,49,Santa Cruz,2,18.4,4,3,2,2,2,2,1,3,1,4.8
505,91,49,Freiburg,2,18.4,4,3,2,2,2,2,1,3,1,4.6
506,91,49,Roseau,2,18.4,4,3,2,2,2,2,1,3,1,4.8
507,92,38,Pittsburgh,3,15.1,2,1,3,3,2,3,2,3,1,4.8
508,92,38,Tehran,3,15.1,2,1,3,3,2,3,2,3,1,4.8
509,92,38,Dhaka,3,15.1,2,1,3,3,2,3,2,3,1,4.7
510,92,38,Punta del Este,3,15.1,2,1,3,3,2,3,2,3,1,4.4
511,92,38,Vancouver,3,15.1,2,1,3,3,2,3,2,3,1,4.7
512,92,38,Chefchaouen,3,15.1,2,1,3,3,2,3,2,3,1,4.5
513,92,38,Maastricht,3,15.1,2,1,3,3,2,3,2,3,1,4.1
514,92,38,Rostock,3,15.1,2,1,3,3,2,3,2,3,1,4.2
515,92,38,San Diego,3,15.1,2,1,3,3,2,3,2,3,1,4.3
516,93,43,Yamoussoukro,2,16.0,3,1,3,3,2,4,4,2,3,3.8
517,93,43,Papeete,2,16.0,3,1,3,3,2,4,4,2,3,4.2
518,93,43,Port Douglas,2,16.0,3,1,3,3,2,4,4,2,3,4.4
519,93,43,Kotor,2,16.0,3,1,3,3,2,4,4,2,3,4.0
520,93,43,Budapest,2,16.0,3,1,3,3,2,4,4,2,3,4.5
521,93,43,Naypyidaw,2,16.0,3,1,3,3,2,4,4,2,3,3.8
522,93,43,Cappadocia,2,16.0,3,1,3,3,2,4,4,2,3,4.0
523,93,43,Manama,2,16.0,3,1,3,3,2,4,4,2,3,4.6
524,93,43,Hue,2,16.0,3,1,3,3,2,4,4,2,3,4.4
525,93,43,Perth,2,16.0,3,1,3,3,2,4,4,2,3,3.8
526,94,34,San Salvador,2,24.7,4,3,2,2,4,3,2,5,2,3.9
527,94,34,Caracas,2,24.7,4,3,2,2,4,3,2,5,2,4.4
528,94,34,Georgetown,2,24.7,4,3,2,2,4,3,2,5,2,3.7
529,94,34,Yogyakarta,2,24.7,4,3,2,2,4,3,2,5,2,3.8
530,94,34,Galápagos Islands,2,24.7,4,3,2,2,4,3,2,5,2,3.7
531,94,34,Bandung,2,24.7,4,3,2,2,4,3,2,5,2,3.9
532,94,34,Buenos Aires,2,24.7,4,3,2,2,4,3,2,5,2,3.8
533,94,34,Austin,2,24.7,4,3,2,2,4,3,2,5,2,4.2
534,95,48,Murmansk,3,21.7,5,3,3,2,0,4,3,3,2,3.7
535,95,48,Maui,3,21.7,5,3,3,2,0,4,3,3,2,3.3
536,95,48,Marrakesh,3,21.7,5,3,3,2,0,4,3,3,2,3.1
537,95,48,Carcassone,3,21.7,5,3,3,2,0,4,3,3,2,3.4
538,95,48,Zanzibar,3,21.7,5,3,3,2,0,4,3,3,2,3.5
539,96,47,Utrecht,2,20.4,3,1,2,4,1,3,2,2,3,4.3
540,96,47,Johannesburg,2,20.4,3,1,2,4,1,3,2,2,3,4.1
541,96,47,Verona,2,20.4,3,1,2,4,1,3,2,2,3,4.0
542,97,34,Gold Coast,3,17.9,3,2,2,4,2,3,0,3,2,4.1
543,97,34,Takayama,3,17.9,3,2,2,4,2,3,0,3,2,4.7
544,98,25,Nelson,2,22.5,2,4,2,4,4,2,1,4,0,4.1
545,98,25,Kingston,2,22.5,2,4,2,4,4,2,1,4,0,4.3
546,98,25,Kandy,2,22.5,2,4,2,4,4,2,1,4,0,3.5
547,98,25,Catania,2,22.5,2,4,2,4,4,2,1,4,0,3.8
548,99,31,Yasawa Islands,1,19.7,4,2,4,2,3,3,2,4,2,4.2
549,99,31,Kota Kinabalu,1,19.7,4,2,4,2,3,3,2,4,2,4.4
550,100,28,Bagan,2,17.8,2,2,2,2,2,4,0,4,1,4.6
551,100,28,Jodhpur,2,17.8,2,2,2,2,2,4,0,4,1,4.6
552,100,28,Mbabane,2,17.8,2,2,2,2,2,4,0,4,1,5.0
553,100,28,Stone Town,2,17.8,2,2,2,2,2,4,0,4,1,5.0
554,101,19,Adelaide,1,31.4,3,4,1,4,4,2,2,5,0,3.2
555,101,19,Cornwall,1,31.4,3,4,1,4,4,2,2,5,0,3.6
556,101,19,Palermo,1,31.4,3,4,1,4,4,2,2,5,0,3.9
557,101,19,Laval,1,31.4,3,4,1,4,4,2,2,5,0,3.5
558,101,19,Osaka,1,31.4,3,4,1,4,4,2,2,5,0,3.6
559,102,22,Eindhoven,1,29.0,2,5,2,4,4,3,0,5,1,3.2
560,102,22,Shanghai,1,29.0,2,5,2,4,4,3,0,5,1,3.7
561,102,22,Quebec City,1,29.0,2,5,2,4,4,3,0,5,1,3.9
562,102,22,Cozumel,1,29.0,2,5,2,4,4,3,0,5,1,3.7
563,102,22,Rarotonga,1,29.0,2,5,2,4,4,3,0,5,1,3.5
564,102,22,Raja Ampat,1,29.0,2,5,2,4,4,3,0,5,1,3.7
565,102,22,Blantyre,1,29.0,2,5,2,4,4,3,0,5,1,3.2
566,102,22,Thimphu,1,29.0,2,5,2,4,4,3,0,5,1,3.8
567,102,22,Kota Kinabalu,1,29.0,2,5,2,4,4,3,0,5,1,3.2
568,102,22,Beijing,1,29.0,2,5,2,4,4,3,0,5,1,3.6
569,103,45,Akureyri,2,14.1,3,3,2,2,1,3,3,3,2,4.2
570,103,45,Madang,2,14.1,3,3,2,2,1,3,3,3,2,4.0
571,103,45,Freiburg,2,14.1,3,3,2,2,1,3,3,3,2,4.7
572,103,45,Debrecen,2,14.1,3,3,2,2,1,3,3,3,2,4.0
573,103,45,Kyiv,2,14.1,3,3,2,2,1,3,3,3,2,4.2
574,103,45,Kigali,2,14.1,3,3,2,2,1,3,3,3,2,4.8
575,103,45,Charleston,2,14.1,3,3,2,2,1,3,3,3,2,4.8
576,103,45,Bilbao,2,14.1,3,3,2,2,1,3,3,3,2,4.4
577,104,30,Bled,2,22.1,5,1,3,3,3,2,1,5,2,3.3
578,104,30,Fès,2,22.1,5,1,3,3,3,2,1,5,2,3.3
579,104,30,Nicosia,2,22.1,5,1,3,3,3,2,1,5,2,3.8
580,105,40,Santiago de Chile,2,24.4,4,3,4,4,1,5,3,4,1,3.2
581,105,40,Victoria,2,24.4,4,3,4,4,1,5,3,4,1,3.3
582,105,40,San Antonio,2,24.4,4,3,4,4,1,5,3,4,1,3.0
583,105,40,Annecy,2,24.4,4,3,4,4,1,5,3,4,1,3.8
584,105,40,Bruges,2,24.4,4,3,4,4,1,5,3,4,1,3.4
585,106,20,Siena,1,25.2,3,2,4,3,3,4,2,3,1,3.6
586,106,20,Shanghai,1,25.2,3,2,4,3,3,4,2,3,1,4.1
587,106,20,Braga,1,25.2,3,2,4,3,3,4,2,3,1,4.4
588,106,20,Cebu,1,25.2,3,2,4,3,3,4,2,3,1,4.0
589,106,20,Alexandria,1,25.2,3,2,4,3,3,4,2,3,1,4.1
590,106,20,Bangkok,1,25.2,3,2,4,3,3,4,2,3,1,3.8
591,106,20,Salvador da Bahia,1,25.2,3,2,4,3,3,4,2,3,1,4.0
592,106,20,Manila,1,25.2,3,2,4,3,3,4,2,3,1,4.5
593,106,20,Brazzaville,1,25.2,3,2,4,3,3,4,2,3,1,3.7
594,106,20,Zanzibar,1,25.2,3,2,4,3,3,4,2,3,1,3.8
595,106,20,St Petersburg,1,25.2,3,2,4,3,3,4,2,3,1,3.5
596,106,20,Los Cabos,1,25.2,3,2,4,3,3,4,2,3,1,4.3
597,106,20,Batumi,1,25.2,3,2,4,3,3,4,2,3,1,3.5
598,107,25,Tuscany,1,22.6,2,5,3,4,4,2,0,4,2,3.8
599,107,25,Edinburgh,1,22.6,2,5,3,4,4,2,0,4,2,3.0
600,107,25,Split,1,22.6,2,5,3,4,4,2,0,4,2,3.0
601,107,25,Tampa,1,22.6,2,5,3,4,4,2,0,4,2,3.0
602,107,25,Jeju Island,1,22.6,2,5,3,4,4,2,0,4,2,3.6
603,108,47,Gdansk,3,18.9,3,2,4,4,1,4,2,3,1,3.7
604,108,47,Plovdiv,3,18.9,3,2,4,4,1,4,2,3,1,4.2
605,108,47,Bogotá,3,18.9,3,2,4,4,1,4,2,3,1,3.4
606,108,47,Venice,3,18.9,3,2,4,4,1,4,2,3,1,3.4
607,109,29,Macau,2,24.3,2,4,2,3,3,4,1,5,1,4.5
608,109,29,Austin,2,24.3,2,4,2,3,3,4,1,5,1,4.0
609,109,29,Sapa,2,24.3,2,4,2,3,3,4,1,5,1,4.3
610,109,29,Crete,2,24.3,2,4,2,3,3,4,1,5,1,4.2
611,109,29,Victoria,2,24.3,2,4,2,3,3,4,1,5,1,4.5
612,109,29,Antalya,2,24.3,2,4,2,3,3,4,1,5,1,4.4
613,109,29,Lviv,2,24.3,2,4,2,3,3,4,1,5,1,3.8
614,110,22,Tehran,2,31.7,2,3,2,4,4,4,3,5,1,4.5
615,110,22,Braga,2,31.7,2,3,2,4,4,4,3,5,1,4.3
616,110,22,Bologna,2,31.7,2,3,2,4,4,4,3,5,1,4.0
617,110,22,Nagasaki,2,31.7,2,3,2,4,4,4,3,5,1,3.7
618,110,22,Vilamoura,2,31.7,2,3,2,4,4,4,3,5,1,4.3
619,111,37,Bangkok,1,20.1,5,2,2,4,1,3,4,2,1,2.8
620,111,37,Nashville,1,20.1,5,2,2,4,1,3,4,2,1,4.0
621,111,37,El Chaltén,1,20.1,5,2,2,4,1,3,4,2,1,3.3
622,111,37,Frankfurt,1,20.1,5,2,2,4,1,3,4,2,1,3.3
623,111,37,Georgetown,1,20.1,5,2,2,4,1,3,4,2,1,3.6
624,112,29,Bhutan,2,27.1,4,4,2,3,4,4,0,5,0,3.4
625,112,29,Madrid,2,27.1,4,4,2,3,4,4,0,5,0,4.1
626,112,29,Seville,2,27.1,4,4,2,3,4,4,0,5,0,3.3
627,112,29,Nagoya,2,27.1,4,4,2,3,4,4,0,5,0,3.4
628,112,29,Austin,2,27.1,4,4,2,3,4,4,0,5,0,3.2
629,113,27,Galway,3,33.5,3,2,2,2,2,5,0,3,1,5.0
630,113,27,Nuuk,3,33.5,3,2,2,2,2,5,0,3,1,4.8
631,113,27,Takayama,3,33.5,3,2,2,2,2,5,0,3,1,4.6
632,114,48,Queenstown,2,9.2,3,4,2,3,2,4,1,3,1,3.5
633,114,48,Auckland,2,9.2,3,4,2,3,2,4,1,3,1,4.2
634,114,48,Paramaribo,2,9.2,3,4,2,3,2,4,1,3,1,4.4
635,114,48,Abu Dhabi,2,9.2,3,4,2,3,2,4,1,3,1,4.0
636,114,48,Rijeka,2,9.2,3,4,2,3,2,4,1,3,1,3.8
637,114,48,Wellington,2,9.2,3,4,2,3,2,4,1,3,1,4.2
638,114,48,Kathmandu,2,9.2,3,4,2,3,2,4,1,3,1,4.6
639,114,48,Zagreb,2,9.2,3,4,2,3,2,4,1,3,1,4.6
640,115,35,Panama City,2,20.0,2,4,4,3,2,3,4,3,1,3.7
641,115,35,Eindhoven,2,20.0,2,4,4,3,2,3,4,3,1,3.9
642,115,35,Vientiane,2,20.0,2,4,4,3,2,3,4,3,1,3.5
643,115,35,Rabat,2,20.0,2,4,4,3,2,3,4,3,1,4.0
644,115,35,Meknes,2,20.0,2,4,4,3,2,3,4,3,1,3.9
645,115,35,Tampa,2,20.0,2,4,4,3,2,3,4,3,1,3.9
646,115,35,Nicosia,2,20.0,2,4,4,3,2,3,4,3,1,3.8
647,115,35,Memphis,2,20.0,2,4,4,3,2,3,4,3,1,3.9
648,115,35,Launceston,2,20.0,2,4,4,3,2,3,4,3,1,3.6
649,115,35,Nantes,2,20.0,2,4,4,3,2,3,4,3,1,4.2
650,116,33,Port of Spain,2,22.1,4,4,2,3,4,4,1,5,3,4.1
651,116,33,Tehran,2,22.1,4,4,2,3,4,4,1,5,3,3.3
652,116,33,Avarua,2,22.1,4,4,2,3,4,4,1,5,3,3.9
653,116,33,Lugano,2,22.1,4,4,2,3,4,4,1,5,3,3.9
654,116,33,Kolkata,2,22.1,4,4,2,3,4,4,1,5,3,3.1
655,116,33,Marseille,2,22.1,4,4,2,3,4,4,1,5,3,3.9
656,117,56,Sibiu,2,19.5,3,1,2,4,0,4,3,3,5,3.7
657,117,56,Port Vila,2,19.5,3,1,2,4,0,4,3,3,5,3.5
658,117,56,Madeira,2,19.5,3,1,2,4,0,4,3,3,5,3.8
659,117,56,Launceston,2,19.5,3,1,2,4,0,4,3,3,5,4.0
660,117,56,Lucca,2,19.5,3,1,2,4,0,4,3,3,5,4.1
661,117,56,Córdoba,2,19.5,3,1,2,4,0,4,3,3,5,3.8
662,117,56,Manaus,2,19.5,3,1,2,4,0,4,3,3,5,3.8
663,118,28,Strasbourg,2,30.3,2,4,1,3,4,2,3,5,0,4.2
664,118,28,Tokyo,2,30.3,2,4,1,3,4,2,3,5,0,4.0
665,118,28,Plitvice Lakes,2,30.3,2,4,1,3,4,2,3,5,0,3.7
666,118,28,Rostock,2,30.3,2,4,1,3,4,2,3,5,0,4.1
667,118,28,Edinburgh,2,30.3,2,4,1,3,4,2,3,5,0,2.9
668,118,28,Cartagena,2,30.3,2,4,1,3,4,2,3,5,0,3.9
669,118,28,Maastricht,2,30.3,2,4,1,3,4,2,3,5,0,3.6
670,118,28,Mbabane,2,30.3,2,4,1,3,4,2,3,5,0,3.9
671,118,28,Ubud,2,30.3,2,4,1,3,4,2,3,5,0,3.8
672,119,24,Maastricht,1,32.9,2,5,3,2,4,4,1,4,0,3.9
673,119,24,Seoul,1,32.9,2,5,3,2,4,4,1,4,0,4.0
674,119,24,Lagos,1,32.9,2,5,3,2,4,4,1,4,0,4.0
675,119,24,Bocas del Toro,1,32.9,2,5,3,2,4,4,1,4,0,4.1
676,120,31,Bruges,2,25.1,2,2,1,2,3,2,0,4,1,3.7
677,120,31,Sao Paulo,2,25.1,2,2,1,2,3,2,0,4,1,4.8
678,120,31,Quebec City,2,25.1,2,2,1,2,3,2,0,4,1,4.5
679,120,31,Gold Coast,2,25.1,2,2,1,2,3,2,0,4,1,3.6
680,120,31,Muscat,2,25.1,2,2,1,2,3,2,0,4,1,5.0
681,120,31,Launceston,2,25.1,2,2,1,2,3,2,0,4,1,5.0
682,120,31,Almaty,2,25.1,2,2,1,2,3,2,0,4,1,4.7
683,120,31,Dublin,2,25.1,2,2,1,2,3,2,0,4,1,4.2
684,120,31,Rosario,2,25.1,2,2,1,2,3,2,0,4,1,4.8
685,120,31,Darwin,2,25.1,2,2,1,2,3,2,0,4,1,4.1
686,120,31,Port Louis,2,25.1,2,2,1,2,3,2,0,4,1,4.7
687,120,31,Sighisoara,2,25.1,2,2,1,2,3,2,0,4,1,4.2
688,120,31,Sao Paulo,2,25.1,2,2,1,2,3,2,0,4,1,4.6
689,120,31,Portland,2,25.1,2,2,1,2,3,2,0,4,1,4.3
690,120,31,San Francisco,2,25.1,2,2,1,2,3,2,0,4,1,4.8
691,121,20,Rosario,1,21.5,3,5,3,5,4,3,1,4,1,3.2
692,121,20,Rio de Janeiro,1,21.5,3,5,3,5,4,3,1,4,1,3.6
693,121,20,Ajaccio,1,21.5,3,5,3,5,4,3,1,4,1,2.6
694,122,53,Luang Prabang,2,18.2,5,2,4,1,1,3,2,4,4,3.7
695,122,53,Bridgetown,2,18.2,5,2,4,1,1,3,2,4,4,3.9
696,122,53,Houston,2,18.2,5,2,4,1,1,3,2,4,4,3.6
697,122,53,Bishkek,2,18.2,5,2,4,1,1,3,2,4,4,3.3
